w2cog3pl,w2stdchn,w2stdmat,w2stdeng,w2stdtotal,w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2a2001,w2a2002,w2a2003,w2a2004,w2a2005,w2a2006,w2a2101a,w2a2101b,w2a2102a,w2a2102b,w2a2103a,w2a2103b,w2a2104a,w2a2104b,w2a22,w2a23,w2a27,w2a28,w2a29,w2a32,w2b18,w2b19,w2b20,w2b21,w2ba11,w2ba12,w2ba13,w2ba1400,w2ba1401,w2ba1402,w2ba1403,w2ba1404,w2ba1405,w2ba1500,w2ba1501,w2ba1502,w2ba1503,w2ba1504,w2ba1505,w2ba1701,w2ba1702,w2ba1703,w2ba1704,w2ba1705,w2ba1706,w2ba18,w2ba21,w2ba24,w2ba2601,w2ba2602,w2ba2603,w2ba2604,w2ba29,w2ba30,w2ba31,w2ba32,w2bb15,w2bb16,w2bb17,w2bb18,w2bb19,w2bb20,w2bc0201,w2bc0202,w2bc0203,w2bc0204,w2bc0205,w2bd01,w2bd02,w2be02,w2be03,w2be04,w2be06,w2be07,w2be08,w2be09,w2be11,w2be12,w2be13,w2be15,w2be16,w2be17,w2be18,w2be23,w2be24,w2ba09,w2ba10
0.29241699,-0.019301006,-0.241426036,0.003274879,-0.117260143,1,0,1,1,1,0,3,3,2,2,3,3,3,3,2,2,2,2,1,1,2,2,1,5,4,3,5,4,5,4,6,1,2,0,0,1,0,0,0,1,0,0,0,0,0,3,2,3,3,3,3,2,0,1,3,2,2,2,7,4,5,3,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,6,1,1,1,2,3,3,13,3,1,1,1
-0.231114998,-0.581479861,-2.016828356,-0.452518959,0.222355679,1,0,1,1,1,0,2,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,2,6,4,3,6,5,,,6,5,5,0,1,1,0,0,0,0,0,1,0,0,0,2,3,2,2,3,3,4,1,1,3,3,2,2,8,5,7,4,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,2,2,1,1,1,2,3,3,13,3,1,1,1
-0.3926,-0.347238671,0.716375655,0.117223338,-0.794576761,1,0,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,3,2,10,3,2,1,10,7,2,6,3,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,9,10,7,2,3,3,3,1,2,2,0,0,0,0,1,2,1,1,1,1,2,3,3,8,1,1,1,2,3,3,8,3,1,1,0
1.227380991,0.261788422,0.523362656,0.943349669,0.678883953,1,0,1,1,1,0,3,3,2,1,3,3,3,3,3,3,3,3,2,2,3,3,1,7,2,4,9,1,5,4,6,2,1,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,3,2,2,2,1,1,2,2,2,2,9,13,4,4,2,2,3,3,1,1,1,0,0,0,1,2,1,1,1,1,2,3,3,8,8,1,1,2,3,3,7,2,1,1,0
0.168136001,-0.956265764,0.661747892,-0.908312796,0.353065903,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,4,3,6,10,4,4,5,4,4,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,3,3,4,1,,3,3,3,3,6,12,4,3,3,3,3,3,1,1,,,,,,1,3,1,2,,,3,,,1,1,3,1,3,3,,3,1,1,0
0.299239993,-0.347238671,0.031712783,0.060249108,-0.057846404,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,6,2,3,6,2,5,3,6,4,4,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,5,0,1,2,2,2,2,6,13,,3,3,3,3,3,1,1,0,0,0,0,1,,3,1,1,3,2,3,6,12,1,1,3,,3,6,14,3,1,0,1
0.751236975,-0.300390433,0.415922955,0.629991405,-0.43809433,1,0,1,1,1,0,2,2,2,3,1,3,1,1,1,1,1,1,1,1,2,2,2,8,5,3,5,10,4,1,6,4,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,3,3,2,2,5,1,1,1,1,1,1,8,4,4,3,2,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,2,14,1,1,1,2,3,2,13,3,1,1,0
-0.007557,-0.581479861,0.088156373,0.193183945,0.127293697,1,0,1,0,1,0,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,4,10,1,2,5,11,4,2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,3,1,0,2,2,2,2,5,10,4,3,1,2,3,3,1,1,1,0,0,0,0,2,1,1,2,1,2,3,2,12,1,2,1,2,3,3,12,3,1,1,1
-0.589909971,0.331051668,0.388609073,0.335619519,0.507541623,1,0,0,1,1,0,2,2,2,2,3,2,2,1,2,1,1,1,2,1,3,2,2,6,4,2,6,12,4,3,6,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,3,3,2,5,0,1,2,2,2,2,7,4,4,3,1,3,3,3,2,1,1,0,0,0,0,2,1,1,1,2,1,3,6,9,1,1,1,2,3,3,7,3,1,1,1
0.241782993,-0.815721051,0.523362656,-0.025212236,0.001567334,1,0,1,1,1,0,3,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,1,6,4,3,7,1,7,3,6,2,2,0,1,1,1,1,0,1,0,0,0,0,0,2,2,2,3,3,3,2,1,1,2,2,2,2,6,1,7,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,12,3,1,1,0
-0.286033988,0.237355192,0.388609073,0.421080864,0.519424371,1,0,1,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,6,3,3,7,9,6,4,6,4,,,,,,,,1,0,0,0,0,0,2,1,3,2,2,2,,1,1,2,2,2,2,7,9,6,4,2,2,2,2,1,1,0,0,0,0,1,,,1,1,1,,3,2,8,1,1,,,,2,13,1,0,0,0
0.081401996,-0.909417526,0.415922955,-0.623441648,0.115410949,1,0,1,1,1,0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,3,3,4,3,3,4,10,7,2,6,3,2,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,3,3,2,4,1,1,3,2,2,2,3,4,3,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,9,1,1,1,2,3,5,9,2,1,0,0
0.498104006,0.04996224,-0.077542745,-0.566467418,-0.54503906,1,0,1,1,1,0,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,7,5,3,8,2,5,3,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,,2,2,2,2,2,0,1,2,2,2,2,7,2,4,3,,,,,,,1,0,0,0,0,2,1,1,1,1,2,3,3,2,1,1,1,2,3,5,13,2,1,1,1
0.536113024,-0.581479861,0.115470255,-0.253109155,-0.747045771,1,0,1,1,1,0,3,3,3,3,3,3,,2,,2,,2,,2,3,3,2,7,4,2,7,6,5,2,6,4,4,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,6,6,,,2,2,1,1,2,1,0,0,0,0,1,2,1,1,1,1,2,3,3,9,1,1,1,2,3,3,9,3,1,1,1
0.028849006,0.51844462,-2.23533941,0.677464897,-2.066030765,0,0,0,1,1,0,3,2,1,2,2,2,1,3,1,3,1,3,1,1,2,3,3,6,5,3,6,10,5,4,6,3,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,1,4,1,1,2,2,2,1,6,10,5,3,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,2,7,1,1,2,1,3,3,2,4,1,1,1
0.638630033,-2.127471713,-2.23533941,0.677464897,-2.220506485,1,0,1,1,1,0,2,3,2,1,1,1,2,1,1,1,1,1,2,2,3,3,3,2,3,3,8,8,4,4,6,3,3,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,2,1,1,1,1,1,2,1,9,9,5,3,2,2,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,12,3,1,0,0
-0.633448005,-0.909417526,0.224725782,-0.908312796,0.151059192,,0,1,1,1,0,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,4,5,2,2,4,13,4,3,6,3,2,0,1,1,0,0,0,0,1,0,0,0,0,3,2,2,2,2,2,5,1,1,2,1,1,1,5,9,7,3,3,3,3,3,1,1,,,,,,,,1,1,1,,,3,12,1,1,1,,,,12,3,1,1,1
0.06725502,0.658989334,-2.153397765,0.392593749,0.947203288,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,3,2,4,3,3,2,6,3,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,0,1,2,2,2,2,4,4,3,2,2,2,3,3,1,1,,,,,,2,1,1,1,1,2,3,3,8,1,1,2,2,3,3,11,3,1,0,0
0.378645003,0.986926999,0.605304301,-0.879825682,-0.616335546,1,0,1,1,1,0,2,2,3,1,3,2,2,2,2,2,1,1,1,1,2,2,3,6,4,2,6,3,4,2,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,1,2,2,4,1,0,2,2,2,2,7,1,4,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,7,3,1,0,0
0.860680997,-0.815721051,-0.760389791,-0.680415878,-0.830225005,1,0,1,1,1,0,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,3,2,5,4,3,5,8,3,4,6,3,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,2,4,1,1,2,2,2,2,7,4,4,3,3,3,3,3,1,2,0,0,0,0,1,2,3,1,2,3,1,3,2,8,1,2,3,1,3,2,10,3,1,1,0
0.928394973,0.377899906,-0.705762027,0.079235486,0.115410949,,0,0,1,1,0,3,3,2,2,3,3,1,1,1,1,2,2,2,3,3,3,2,5,3,3,5,9,4,3,6,1,6,0,1,1,0,0,0,0,1,1,0,0,0,3,3,2,1,3,2,2,1,1,2,2,2,2,4,13,4,3,3,2,3,,1,1,,,,,,2,1,,,,,,,,1,1,1,2,1,,9,3,1,0,0
0.096776009,-0.815721051,-0.132170509,-0.139160696,-0.331149601,1,0,0,1,1,0,2,2,1,3,2,2,2,3,1,1,1,1,1,1,1,3,4,5,5,1,10,13,7,1,6,2,3,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,1,0,1,3,2,2,2,7,4,3,2,3,3,1,3,1,1,1,0,0,0,0,2,2,1,1,2,2,3,4,8,1,1,2,2,3,5,7,3,1,0,1
-0.986711025,0.565292858,0.661747892,-0.28159627,0.246121174,1,0,1,1,1,0,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,5,2,2,6,6,5,3,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,6,4,5,2,1,1,3,2,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,7,1,1,1,2,3,3,13,3,1,0,0
-0.705862999,0.940078761,-2.071456119,0.535029323,-2.04226527,0,0,1,1,0,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2,4,12,4,2,6,2,2,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,3,2,6,1,1,2,2,2,2,6,12,4,2,3,3,3,3,1,1,1,0,0,0,1,1,3,1,1,3,1,3,3,8,1,1,3,1,3,6,7,3,1,0,0
0.436538994,0.799534047,-0.104856627,-0.879825682,-0.877755995,1,0,0,1,1,0,3,2,3,2,3,3,2,3,2,3,2,3,1,3,3,2,2,5,3,3,5,6,4,3,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,3,3,2,3,2,4,1,1,2,3,3,3,7,4,6,3,3,3,3,3,1,1,,,,,,2,1,1,1,1,2,3,6,7,1,1,1,2,3,6,7,3,1,0,1
0.769339025,-0.675176337,0.304851601,0.648977783,-0.735163023,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,6,3,2,6,2,4,3,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,1,3,2,2,1,,2,2,2,3,6,11,7,3,3,1,1,,,,1,0,0,0,0,2,1,1,2,1,2,3,3,12,1,2,1,2,3,3,12,3,1,1,1
0.426169991,-0.675176337,0.086340546,-0.566467418,-0.378680592,1,0,1,1,0,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,3,10,1,1,9,9,6,4,6,4,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3,1,1,2,2,2,1,2,9,7,1,3,3,3,3,1,1,0,0,1,0,0,2,1,1,1,1,2,1,3,9,1,1,1,2,1,3,11,3,0,1,0
0.716068029,-0.019301006,0.222909955,0.971836784,0.48875999,1,0,1,1,1,0,3,3,2,1,3,3,2,2,1,1,2,2,1,2,3,3,2,8,3,3,8,4,6,3,6,3,2,0,1,1,0,0,0,0,1,0,0,0,0,3,3,1,1,3,3,2,0,1,2,1,1,1,8,9,6,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,12,1,1,1,2,3,2,12,3,1,1,1
0.295462012,-0.487783385,-0.787703673,0.516042946,-0.259853115,0,0,0,1,1,0,2,2,3,3,2,2,2,2,1,2,1,2,1,2,2,2,3,5,2,3,6,6,4,4,6,3,1,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,6,9,7,2,,,,,,,0,0,0,0,1,1,1,1,1,1,1,3,2,9,1,1,1,1,3,3,9,2,1,1,1
1.100298047,-0.066149243,0.823815356,1.114272358,0.79771143,1,0,1,1,1,0,3,2,2,2,3,3,3,3,3,3,2,2,2,2,3,3,2,9,4,3,8,3,4,4,6,2,2,0,0,0,0,1,0,0,1,0,0,0,0,3,3,2,2,3,3,4,1,1,3,3,2,2,9,1,4,3,3,3,3,3,1,1,0,0,0,0,1,2,3,1,1,3,2,3,6,6,1,1,3,2,3,5,6,3,1,0,0
0.431100011,0.003114002,-0.705762027,0.231171798,-0.473742574,1,0,1,1,1,0,3,3,1,3,3,3,1,2,1,1,1,1,1,1,2,3,3,6,5,3,2,8,7,3,6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,3,3,3,3,3,3,4,1,1,2,2,2,2,6,8,7,3,3,3,,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,2,8,1,1,1,2,3,2,8,3,1,1,0
0.631196976,0.261788422,0.168282192,1.342169277,0.690766701,1,0,1,1,0,0,2,2,3,3,3,3,2,3,2,3,2,3,2,3,3,3,2,7,4,3,7,3,6,2,6,3,3,0,1,1,1,0,0,0,1,1,1,0,0,2,2,2,2,3,2,4,0,1,3,3,3,3,9,9,7,4,3,3,3,3,,1,,,,,,2,1,8,2,1,2,3,4,12,5,2,,,3,3,12,3,1,1,1
1.470906019,0.168091946,1.042326411,1.000323898,0.90465616,1,0,1,1,1,0,3,3,2,2,2,2,2,2,1,1,1,1,2,2,3,3,1,7,2,4,9,9,4,4,6,2,1,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,4,0,1,2,3,3,2,7,1,4,4,3,3,3,3,1,1,,,,,,2,1,1,1,1,2,3,3,9,1,1,1,2,3,3,11,3,1,1,0
0.756879985,-0.300390433,0.823815356,0.943349669,0.667001206,0,0,1,1,1,0,2,2,2,2,3,3,2,3,2,3,2,3,2,3,2,3,2,6,3,4,6,4,7,3,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,2,1,1,2,2,2,3,7,3,4,4,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,4,3,1,1,3,1,3,6,6,3,1,0,1
1.097525001,-0.347238671,0.769187592,1.000323898,0.655118458,1,0,0,1,1,0,3,2,2,2,3,2,2,3,2,2,2,2,1,1,2,3,2,7,3,3,7,2,5,3,6,2,1,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,3,2,2,4,0,1,2,2,3,3,7,1,4,4,3,3,3,3,1,1,,,,,,,,1,1,1,2,3,3,9,1,1,1,2,3,6,7,3,1,0,1
1.085340977,0.355484898,0.769187592,1.114272358,0.880890664,0,0,0,1,1,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,9,4,4,9,12,6,4,6,2,4,0,1,1,0,0,0,0,1,1,0,0,0,2,2,3,2,2,2,4,1,1,2,2,2,3,9,4,4,4,3,3,3,3,1,1,,,,,,1,2,1,1,3,2,1,8,2,1,1,3,2,3,8,6,3,1,1,1
1.451279044,0.449181374,0.468734892,1.285195047,0.845242421,0,0,0,1,1,0,2,2,3,1,3,1,2,3,1,3,1,3,1,3,2,3,2,7,3,3,7,13,6,3,6,2,2,0,1,1,0,0,0,0,1,0,0,0,0,3,3,3,2,3,3,4,1,1,3,3,3,3,7,5,7,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,4,8,1,1,1,2,3,3,7,3,1,1,0
0.684177995,0.04996224,0.252039664,0.145710453,-0.758928518,0,0,0,1,1,0,3,3,1,2,2,2,2,2,2,2,2,3,2,3,2,3,3,7,3,3,7,6,6,3,6,2,1,0,1,1,0,0,0,0,1,0,0,0,0,2,2,3,1,3,3,4,1,,2,2,2,3,9,1,4,4,3,3,3,3,1,1,0,0,0,0,1,2,3,1,1,3,2,1,6,2,1,1,3,2,3,3,9,2,1,1,0
0.862083018,-0.019301006,0.414107128,1.057298128,0.607587467,1,0,1,1,1,0,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,3,2,7,5,3,6,4,3,3,6,2,2,0,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,2,0,1,2,2,3,3,9,4,4,3,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,7,3,1,1,1
0.554997981,0.30863666,0.577990419,1.142759473,0.79771143,1,0,1,1,1,0,3,3,2,2,3,2,,3,,3,,3,,3,3,3,1,7,3,4,7,4,5,4,6,6,6,0,1,1,0,0,0,0,1,1,0,0,0,3,3,3,3,3,3,4,0,1,3,3,3,3,7,4,5,4,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,6,6,1,1,1,2,3,6,6,3,1,1,1
1.379001975,-0.300390433,0.468734892,1.256707932,0.64323571,0,0,0,1,1,0,3,3,3,3,3,3,2,3,2,2,2,2,1,1,3,3,2,7,4,3,6,11,4,3,6,2,2,0,0,1,0,0,0,0,1,0,0,0,0,2,3,2,2,2,2,2,0,1,3,3,3,3,9,4,4,3,3,3,1,3,2,2,0,0,0,0,1,1,3,1,1,2,1,3,7,2,1,2,1,2,3,3,13,3,1,1,1
0.881241024,0.30863666,0.659932065,1.142759473,0.833359673,1,0,0,1,1,0,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,7,3,4,9,6,6,4,6,6,6,0,0,1,0,0,0,0,0,0,0,0,1,3,3,2,2,3,3,4,0,,2,2,2,2,9,1,6,4,3,3,3,3,1,1,0,0,0,0,1,2,2,1,1,1,2,1,6,14,1,1,1,2,3,3,11,3,1,1,1
-0.093557,0.237355192,-0.323367681,-0.139160696,-0.521273564,0,0,0,1,1,0,3,3,1,2,3,3,1,1,1,2,1,1,1,3,2,3,3,6,2,4,6,6,5,4,6,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3,3,3,2,3,3,4,0,1,2,3,3,2,7,4,7,4,1,1,1,3,1,1,1,0,0,0,0,1,3,1,1,3,2,1,7,5,1,1,3,1,3,6,7,3,1,1,1
0.723639011,-0.347238671,0.87844312,1.085785243,0.738297692,0,0,0,1,1,0,2,1,2,2,3,2,1,2,2,2,1,1,1,1,2,2,1,10,5,3,9,13,7,3,6,3,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,1,2,2,4,1,,2,3,3,2,7,9,4,3,3,3,3,3,1,1,0,0,0,0,1,1,,1,1,,1,3,2,14,1,1,,1,3,3,11,2,1,1,1
1.610293984,-0.206693957,0.250223837,1.171246588,0.536290981,,0,0,1,1,0,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,4,6,3,3,10,9,7,3,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,3,3,2,2,2,2,1,1,2,2,2,2,7,9,4,3,3,3,3,3,1,1,0,0,0,0,1,2,3,1,1,1,2,3,6,8,1,1,3,2,3,3,11,2,1,1,0
1.013139009,0.027547232,0.74187371,0.943349669,0.714532196,1,0,0,1,1,0,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,9,2,3,9,4,4,3,6,3,3,0,1,1,0,1,0,0,0,1,0,0,0,3,3,2,2,3,3,4,0,1,3,3,3,3,8,4,4,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,4,8,1,1,1,2,3,4,6,3,1,0,0
0.489450991,0.355484898,1.506662402,1.456117736,1.344317825,1,0,1,1,1,0,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1,8,4,3,8,4,4,3,6,3,2,0,1,1,0,0,0,1,0,0,0,0,0,2,3,2,1,3,3,4,0,1,2,1,3,2,9,1,4,3,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,10,1,1,1,2,3,3,10,3,1,1,1
0.946932971,0.355484898,0.632618183,1.285195047,0.892773412,1,0,1,1,1,0,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,8,3,3,7,2,5,3,6,3,1,0,1,1,1,1,0,1,0,0,0,0,0,2,2,3,2,3,3,4,1,1,2,2,2,3,9,1,6,4,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,10,1,1,1,2,3,3,10,3,1,1,1
0.782366991,0.402333136,0.468734892,1.427630621,0.892773412,1,0,1,1,1,0,2,2,2,2,2,2,3,3,2,3,3,3,2,2,3,3,1,8,4,4,8,12,5,3,6,,3,0,1,1,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,4,0,2,2,3,3,3,9,1,4,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,2,1,2,3,3,14,1,2,1,2,3,3,14,1,1,1,1
0.78401202,-0.534631623,-0.5965065,1.171246588,0.084746568,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,3,3,7,2,3,7,4,6,3,5,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,5,0,1,2,2,2,2,7,4,7,2,3,3,3,3,1,1,0,0,0,0,1,1,1,1,1,1,1,3,6,14,1,1,3,1,3,3,12,3,1,0,0
1.338706017,0.449181374,1.151581938,1.228220817,1.118545618,1,0,0,1,1,0,2,3,3,2,2,2,3,3,2,3,3,3,2,3,2,3,1,8,3,4,8,3,6,4,6,4,4,0,0,1,0,0,0,1,0,0,0,0,0,2,3,3,2,3,3,2,1,1,3,3,3,3,8,4,6,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,12,3,1,1,0
0.826475024,0.096810478,-0.15948439,0.65847852,-0.081611899,1,0,0,1,1,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,7,2,3,7,2,6,3,6,2,4,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,3,2,2,0,0,2,2,3,3,7,2,4,2,3,3,3,3,1,1,,,,,,2,1,1,2,1,2,3,6,12,1,1,1,2,3,3,13,3,1,1,1
1.417098999,0.30863666,1.397406875,1.570066196,1.332435077,1,0,1,1,0,0,3,2,1,3,2,3,2,2,2,2,2,2,2,2,3,3,1,9,2,3,9,2,7,3,6,2,2,0,1,1,1,0,0,1,0,0,0,0,0,3,2,2,3,2,3,3,1,0,2,2,2,2,9,2,7,3,2,2,2,2,3,3,0,0,0,0,1,2,1,1,1,1,2,3,2,12,1,1,1,2,3,2,12,2,1,0,0
0.524977028,-0.722024575,0.714559829,0.573017176,0.358049765,0,0,0,0,1,1,2,2,2,2,2,2,3,2,1,3,3,3,2,3,3,3,3,5,2,3,6,4,7,3,6,3,3,0,1,0,0,1,0,0,1,0,0,0,0,2,2,3,3,3,3,4,0,1,3,3,3,2,7,5,6,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,6,8,1,1,2,1,3,2,11,2,0,1,0
1.298812985,-0.019301006,1.151581938,1.370656392,1.05913188,0,0,1,0,0,1,2,2,2,2,2,2,2,3,2,3,2,3,2,3,1,3,1,9,2,3,9,2,5,3,6,3,2,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,3,0,1,2,2,2,2,8,2,4,3,1,1,1,1,2,2,0,0,0,0,1,1,2,1,2,2,1,3,6,14,1,1,2,1,3,3,11,2,1,1,0
1.215422034,-0.112997481,1.288151347,1.142759473,0.999718141,0,0,0,1,1,0,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,6,3,4,7,4,4,3,6,2,5,0,1,1,0,0,0,1,0,0,0,0,0,3,2,2,2,2,2,4,1,,2,3,3,3,8,1,6,3,,1,3,3,1,1,1,0,0,0,1,1,2,1,1,2,1,3,3,12,1,1,2,1,3,3,14,3,1,0,0
1.395498991,0.121243708,0.933070883,1.484604851,1.047249132,1,0,1,1,1,0,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,3,1,9,5,3,9,3,5,3,6,2,1,0,1,1,0,0,0,0,1,1,0,0,0,3,3,2,3,3,3,2,1,1,3,3,3,3,9,9,4,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,2,1,2,3,3,12,1,2,1,2,3,3,12,3,1,0,1
1.239277959,-0.347238671,0.933070883,1.199733702,0.809594178,0,0,0,1,1,0,2,2,2,1,3,3,2,3,2,2,1,2,1,2,2,3,2,6,3,2,6,3,5,3,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,5,1,1,2,2,2,2,7,11,7,2,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,2,12,1,1,1,2,3,3,12,3,1,1,0
0.875177979,-0.722024575,0.250223837,0.601504291,0.167925802,0,0,0,1,1,0,3,3,3,3,3,3,2,3,2,3,2,3,1,3,2,2,2,6,3,3,7,4,5,4,6,2,2,0,1,1,0,0,0,0,1,1,0,0,0,3,3,3,3,3,3,4,0,0,3,3,3,3,7,4,5,3,,,3,3,1,1,1,0,0,0,0,1,3,1,1,2,1,3,3,9,1,1,3,1,3,3,11,3,1,1,0
0.67661202,-0.722024575,-0.459937091,-0.110673581,-0.43809433,0,0,0,1,1,0,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,8,5,4,10,13,7,4,6,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,1,2,1,1,2,2,1,1,7,13,7,4,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,3,9,1,1,2,1,3,2,13,3,0,0,0
0.839281976,-0.300390433,-0.323367681,0.487555831,-0.022198161,0,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,2,3,7,13,7,3,6,2,3,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,7,13,7,3,2,2,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,8,12,1,1,2,1,3,6,12,4,1,1,0
1.506973028,-0.440935147,-0.487250973,-0.537980303,-0.556921807,0,0,0,1,0,0,3,3,2,3,2,2,2,,2,,2,,1,,3,3,3,5,3,3,5,8,5,3,6,3,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,5,1,1,2,2,2,2,6,2,7,,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,3,3,12,1,1,3,1,3,3,7,3,1,1,0
