w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2stdtotal
0,0,0,1,1,0,1.177959357
0,0,1,1,1,0,0.381815261
0,0,0,1,0,0,0.95218715
0,0,0,1,1,0,0.667001206
0,0,0,1,1,0,1.409672937
1,0,0,0,1,1,0.987835394
0,,0,1,1,0,1.261138591
1,0,1,1,1,0,1.326493703
0,0,0,1,1,0,1.071014627
1,0,0,1,1,0,1.362141946
0,0,1,1,1,0,0.661059832
0,0,1,1,1,0,0.975952646
1,1,0,1,1,0,0.756121813
0,0,0,0,1,1,1.492852171
0,0,0,1,1,0,1.207666226
0,0,0,1,1,0,1.071014627
0,0,0,1,1,0,1.112604244
0,0,0,1,1,0,1.088838749
0,0,0,1,0,0,-0.075670526
0,0,0,1,1,0,0.554115102
0,0,0,1,1,0,1.130428366
0,0,1,1,1,0,1.475028049
0,0,0,1,1,0,0.33428427
1,0,0,1,1,0,1.118545618
0,0,0,0,1,1,1.314610955
0,0,0,1,1,0,0.222355679
0,0,0,1,1,0,1.350259198
0,0,0,1,1,0,0.470935869
0,0,0,1,1,0,0.999718141
0,0,1,1,1,0,-0.384621966
0,0,1,1,1,0,0.156043055
0,0,0,1,1,0,1.284904086
0,0,0,0,1,0,0.375873887
0,0,0,1,1,0,-0.420270209
1,0,1,1,0,1,0.773945935
0,0,0,1,1,0,0.993776767
0,1,0,1,1,0,0.583821972
0,0,0,0,1,1,1.106662871
0,0,0,1,1,0,-0.598511424
0,0,0,1,1,0,0.221398167
0,0,0,1,1,0,0.512525486
1,0,1,1,1,0,0.934363029
0,0,0,1,1,0,0.114453438
1,0,1,1,1,0,0.405580756
0,0,0,1,1,0,-0.057846404
0,0,0,1,1,0,1.035366384
0,0,0,1,1,0,0.667001206
1,0,0,1,1,0,0.779887309
0,0,0,1,1,1,0.429346252
0,0,0,1,1,0,1.166076609
0,0,0,1,1,0,1.510676292
1,1,0,1,1,0,0.946245777
0,0,1,1,1,0,0.946245777
0,0,0,1,1,0,0.132277559
0,0,0,0,1,0,0.791770056
1,1,0,1,1,0,1.100721497
0,0,1,1,1,0,1.332435077
0,0,0,1,1,0,1.397790189
0,0,0,1,1,0,1.350259198
0,0,0,1,1,0,0.007508708
1,0,1,1,1,0,1.391848815
0,0,0,1,1,0,1.362141946
0,0,0,1,1,0,1.415614311
1,0,1,1,1,0,1.100721497
0,0,1,1,1,0,1.379966068
0,0,0,1,1,0,1.243314469
0,0,0,1,1,0,1.047249132
0,0,0,1,1,0,0.524408233
0,0,0,1,1,0,-0.859931874
,0,0,1,1,0,-0.913404238
0,0,0,1,1,0,-0.836166378
0,0,0,1,1,0,-0.889638743
0,0,0,1,0,1,-0.901521491
0,0,0,1,1,0,-0.830225005
0,0,0,1,1,0,0.388714146
0,0,0,1,1,0,0.47189338
0,0,0,1,1,0,0.834317185
1,0,1,1,1,0,-0.509390817
1,0,1,1,1,0,-0.735163023
0,0,0,1,1,0,-0.830225005
0,0,0,1,1,0,-0.034080909
1,0,1,1,1,0,-0.319266853
0,0,0,1,1,0,-0.657925163
0,0,0,0,1,0,0.073821332
0,0,1,0,1,0,-0.420270209
1,0,1,0,1,0,0.608544979
0,0,0,1,1,0,0.507541623
0,0,0,1,1,0,0.430303763
0,0,1,0,0,0,0.032231715
1,0,0,1,0,1,0.893730924
0,0,0,1,1,0,-0.913404238
0,0,1,1,1,0,-0.497508069
0,0,0,1,1,0,-0.105377395
0,0,1,0,1,0,-0.818342257
0,0,0,1,1,0,-0.533156312
0,0,0,1,1,0,-0.705456154
1,0,1,1,1,0,-0.432152957
0,0,0,1,1,0,0.174824688
1,0,1,1,0,1,-0.503449443
0,0,1,1,1,0,0.50160025
,0,1,0,1,0,0.73331383
1,0,0,1,1,0,-0.331149601
0,0,0,1,1,0,-0.580687303
0,0,1,1,1,0,0.400596894
0,0,1,1,1,0,-0.295501358
0,0,0,1,1,0,-0.348973723
0,0,0,1,1,1,0.464994495
0,0,0,1,1,0,0.494701364
0,0,0,1,0,1,-0.366797844
0,0,0,1,0,0,-0.331149601
0,0,0,1,1,0,0.25704641
0,0,1,1,1,0,0.512525486
0,0,0,0,1,0,0.33428427
0,0,0,1,1,0,-0.426211583
1,0,0,1,1,0,0.126336185
0,0,1,0,1,0,-0.556921807
0,0,0,1,1,0,0.322401522
,0,1,1,1,0,-0.509390817
0,0,0,1,1,0,0.090687942
0,0,1,1,1,0,-0.105377395
0,0,0,1,1,0,-0.289559984
0,0,0,1,1,0,-0.461859826
0,0,1,1,1,0,-0.752987145
0,0,0,1,1,0,0.138218933
0,0,1,1,1,0,0.518466859
0,0,0,1,1,0,0.084746568
1,0,0,1,1,0,0.167925802
0,0,0,1,1,0,-0.604452798
0,0,0,1,1,0,0.079762706
1,0,1,1,1,0,-0.010315413
0,0,1,0,1,0,0.304577401
0,0,0,1,1,0,0.049098325
0,0,1,1,1,0,-0.301442732
0,0,1,1,1,0,-0.022198161
0,0,0,1,1,0,0.067879959
1,0,1,1,1,0,0.423404878
0,0,1,1,1,0,0.405580756
1,0,0,0,0,1,0.031274204
0,0,0,1,1,0,0.043156951
0,0,0,1,1,0,0.75018044
0,0,0,1,1,0,0.726414944
,0,0,1,1,0,-0.23608762
0,0,0,0,1,1,0.066922447
,0,1,1,1,0,-0.604452798
1,0,1,1,1,0,-0.141025638
1,0,1,1,1,1,-0.152908386
1,,1,1,1,0,0.019391456
1,0,,1,1,0,-0.717338901
0,0,0,1,1,0,-0.580687303
0,0,1,1,1,0,0.144160307
1,1,1,1,0,1,0.400596894
1,1,1,1,0,1,0.595704719
1,0,1,1,1,0,0.554115102
0,0,1,1,1,0,0.649177084
0,0,1,1,1,0,-0.705456154
0,0,0,1,1,0,-0.675749284
0,0,0,1,1,0,-0.36085647
1,0,,1,1,1,0.275828043
1,0,1,1,1,0,0.530349607
1,0,0,0,1,1,0.084746568
0,0,1,1,1,0,0.554115102
1,0,0,0,1,1,-0.384621966
1,0,1,1,1,0,-2.256154729
1,0,1,1,0,1,-0.319266853
1,0,1,1,0,1,0.269886669
1,0,1,1,1,0,-0.723280275
0,0,1,0,0,1,-0.788635388
1,0,1,0,0,1,-0.075670526
0,0,1,1,1,0,0.156043055
1,0,0,1,1,0,-0.057846404
1,0,1,1,1,0,0.274870532
0,0,0,1,1,0,0.518466859
1,0,0,1,1,0,0.013450082
0,0,1,1,0,0,-0.806459509
1,0,1,1,1,0,0.019391456
0,0,1,1,1,0,0.530349607
1,0,0,1,1,0,-0.812400883
1,0,0,0,1,1,-2.719581889
0,0,1,1,1,0,0.043156951
1,0,1,1,1,0,0.311476286
1,0,0,0,1,0,-0.28361861
1,1,,1,1,0,0.186707436
1,0,,1,1,0,0.436245137
0,0,0,1,1,0,-0.414328835
1,1,1,1,1,0,-0.010315413
,0,1,1,1,1,0.286753279
1,0,1,1,1,0,0.430303763
,0,,1,1,0,-0.069729152
1,0,1,1,1,0,0.341183156
1,1,1,1,1,0,-0.901521491
1,0,0,1,1,0,-0.099436021
,0,1,1,1,0,0.280811905
1,0,0,1,1,0,-0.69951478
0,0,0,1,1,0,0.026290342
0,0,0,1,1,0,0.2401798
1,0,1,1,1,0,0.57883811
0,0,0,1,0,1,0.721431082
,,1,1,1,0,0.47189338
1,0,1,1,1,0,0.00846622
1,0,1,0,1,0,0.875906802
1,0,1,1,1,0,-0.604452798
1,0,1,1,1,0,-0.432152957
1,0,1,1,1,0,0.423404878
1,0,1,1,1,0,0.002524846
1,0,1,1,1,0,0.258003922
1,0,1,1,1,0,-0.752987145
1,0,1,1,1,0,-0.729221649
1,0,1,0,0,1,0.644193222
1,0,1,1,1,0,-0.152908386
0,0,0,1,1,0,-0.539097686
0,0,0,1,1,0,0.691724213
0,0,0,0,1,1,0.892773412
0,0,0,1,1,0,0.405580756
1,0,0,1,1,0,0.613528841
0,0,0,1,1,0,0.95218715
,0,0,1,1,0,-0.05190503
1,1,0,1,1,0,0.560056476
0,0,0,1,1,0,0.958128524
1,0,0,0,0,1,0.886832038
0,0,0,1,1,0,1.005659515
1,0,0,1,1,0,0.958128524
0,0,0,1,1,0,0.791770056
0,0,0,1,1,0,1.088838749
1,0,0,1,1,0,0.304577401
,0,1,1,1,0,-0.432152957
1,0,0,1,1,0,0.821476926
1,0,1,1,1,0,0.869007917
0,0,1,1,1,0,0.393698009
0,0,0,1,1,0,0.043156951
1,0,0,1,1,0,0.958128524
0,0,0,1,1,0,1.011600889
1,0,1,1,1,0,0.898714786
1,0,1,1,1,0,0.845242421
0,0,0,1,1,0,1.284904086
0,0,0,1,1,1,0.542232355
0,0,0,1,1,0,0.536290981
1,0,1,1,1,0,1.023483637
1,0,1,1,1,0,1.249255843
1,1,0,1,,0,0.536290981
0,0,0,1,1,0,1.023483637
0,0,0,1,1,0,0.946245777
0,0,0,1,1,0,0.779887309
1,0,0,0,0,1,0.524408233
0,0,1,0,0,1,1.148252487
1,0,0,1,1,0,1.284904086
1,0,0,1,1,0,1.457203928
0,0,1,0,0,1,0.655118458
0,0,0,1,0,0,0.423404878
1,0,0,1,1,0,0.999718141
0,0,0,1,1,0,0.518466859
0,0,0,1,1,0,0.708590823
1,0,1,1,1,0,0.268929158
1,0,0,1,1,0,-0.954993855
0,0,0,1,1,0,0.037215578
0,0,0,1,1,0,-0.723280275
1,0,0,1,1,0,0.108512064
0,0,0,1,1,0,0.055039699
1,0,0,1,1,0,-0.31332548
0,0,0,1,1,0,-0.135084264
1,0,1,1,1,0,0.150101681
0,0,0,0,1,1,-0.141025638
0,0,0,1,1,0,-0.200439376
0,0,0,0,1,0,0.958128524
1,0,0,0,1,0,0.109469576
1,0,1,1,1,0,-0.687632032
1,0,1,1,1,0,0.8274183
1,0,0,1,1,0,0.191691298
1,1,1,1,1,0,-0.889638743
1,0,0,1,1,0,0.038173089
0,0,0,1,1,0,-0.152908386
0,0,0,1,1,0,-0.176673881
0,0,0,1,1,0,0.055039699
0,0,0,1,1,0,0.708590823
1,0,1,1,1,0,-0.812400883
0,0,0,1,1,0,-0.152908386
0,0,1,1,1,0,0.120394811
0,0,0,1,1,1,0.340225644
0,0,0,1,1,0,0.512525486
1,0,1,1,1,0,0.280811905
0,,0,1,1,0,-0.022198161
0,0,0,1,1,0,0.363991139
0,0,1,1,1,0,0.33428427
0,0,1,1,1,0,0.405580756
1,1,0,1,1,0,-0.984700725
1,0,0,1,1,0,0.191691298
1,0,0,1,0,1,-0.164791133
0,0,0,1,1,0,-0.62227692
0,0,0,1,1,0,-0.253911741
0,0,0,1,0,1,0.399639382
0,0,1,1,1,0,-0.732711865
0,0,1,1,1,0,-0.278928989
0,0,1,1,1,0,1.574017754
0,0,0,0,1,0,0.129771881
0,0,1,0,1,0,0.080315788
0,0,1,1,1,0,-0.033129931
0,0,1,1,1,0,-0.411282328
0,0,1,1,1,0,-0.033129931
0,0,0,1,1,0,1.044604399
0,0,1,1,1,0,0.753723336
0,0,1,1,1,0,-0.052037551
0,0,1,1,1,0,-0.052037551
0,0,0,1,1,0,-0.392374708
0,0,0,1,1,0,-0.449097568
0,0,1,0,1,0,0.231576746
0,0,1,1,1,0,-0.505820427
0,0,1,1,1,0,0.269391986
0,0,1,1,1,0,1.403849175
0,0,1,1,1,0,0.137038647
0,0,,1,1,0,0.697000476
0,0,1,1,1,0,-0.411282328
0,0,1,1,0,1,0.401745325
0,0,1,1,1,0,-0.278928989
1,0,1,1,1,0,0.382837705
0,0,1,1,1,0,-0.24111375
0,0,1,1,1,0,0.666452002
0,0,1,1,1,0,-0.392374708
0,0,1,1,1,0,-0.581450906
0,0,1,0,0,1,0.640277617
0,0,1,1,1,0,-0.789434725
0,0,0,1,1,0,-0.033129931
0,0,1,1,1,0,0.193761506
0,0,1,1,0,1,-0.127668031
0,0,1,1,1,0,-0.751619485
0,0,0,0,1,1,-0.260021369
0,0,1,1,1,0,-0.657081386
0,0,1,0,1,0,0.382837705
0,0,1,1,1,0,1.120234878
0,0,1,,1,0,0.174853887
0,0,1,1,1,0,0.713721052
0,0,1,1,1,0,-0.978510923
0,0,1,1,1,0,-0.808342344
0,0,1,1,0,0,-0.411282328
0,0,1,0,0,0,0.564647137
0,0,1,1,0,1,0.942799534
0,0,1,1,1,0,0.099223407
0,0,0,1,1,0,0.193761506
0,0,1,1,1,0,0.073049022
0,0,1,1,1,0,1.120234878
0,0,1,1,0,0,-0.20329851
0,0,1,0,1,0,0.93115868
0,0,1,1,1,0,0.704267242
0,0,1,0,1,0,0.269391986
0,0,1,1,1,0,0.420652944
0,0,1,1,0,0,0.439560564
0,0,1,1,1,0,0.590821523
0,0,1,1,1,0,0.004685308
0,0,1,1,1,0,0.666452002
0,0,1,0,1,1,0.534098663
0,0,1,1,1,0,0.723174862
0,0,1,1,1,0,0.174853887
0,0,1,0,1,0,0.345022465
0,0,1,1,1,0,0.647544382
0,0,1,0,1,0,0.534098663
0,0,1,1,1,0,0.137038647
0,0,1,1,1,0,-0.411282328
0,0,1,1,1,0,0.061408168
0,0,1,1,1,0,0.307207225
0,0,1,0,0,1,-0.014222312
0,0,1,1,0,1,0.477375804
0,1,1,1,1,0,0.193761506
0,0,1,1,0,0,0.231576746
0,0,1,1,1,0,0.723174862
,0,1,1,1,0,0.080315788
0,0,1,1,1,0,0.118131027
0,0,1,1,1,0,0.458468184
0,0,1,1,1,0,0.647544382
0,0,1,1,0,0,0.666452002
0,0,1,1,1,0,0.571913903
0,0,1,1,1,0,0.155946267
0,0,0,1,1,0,-0.316744229
0,0,1,1,1,0,0.288299606
0,0,1,1,1,0,0.307207225
0,0,1,0,,,-0.392374708
0,0,1,1,1,0,-0.052037551
0,0,1,1,1,0,-0.411282328
0,0,1,1,1,0,-0.108760411
0,0,1,0,0,1,-0.468005187
0,0,1,1,1,0,-0.108760411
0,0,0,1,1,1,-0.108760411
0,0,1,1,1,0,0.363930085
0,0,1,1,1,0,-0.052037551
0,0,1,1,1,0,1.063512019
0,0,1,1,1,0,0.023592928
0,0,1,1,1,1,-0.070945171
0,0,1,1,1,0,0.155946267
0,0,1,1,1,0,0.035233782
0,0,1,1,1,0,0.023592928
0,0,1,1,1,0,0.193761506
0,0,1,1,1,0,-0.24111375
0,0,1,1,1,0,0.231576746
0,0,1,1,1,0,0.760990101
0,0,1,1,1,0,-0.14657565
0,0,1,1,1,0,-0.808342344
0,0,1,1,1,0,-0.789434725
0,0,1,0,0,0,-0.089852791
0,0,1,0,1,1,0.269391986
0,0,1,1,1,0,0.250484366
0,0,1,1,1,0,-0.18439089
0,0,1,1,1,0,-0.543635667
0,0,1,1,1,0,-0.732711865
0,0,1,1,1,0,0.760990101
0,0,1,1,1,0,0.061408168
0,0,1,1,0,0,0.91225106
0,0,1,1,1,0,0.590821523
0,0,1,1,1,0,0.456873705
0,0,1,1,1,0,0.269391986
0,0,1,1,0,0,0.836620581
0,0,1,1,1,0,0.382837705
0,0,1,1,1,0,0.420652944
0,0,1,1,0,1,0.110864262
0,0,1,1,1,0,0.507924278
,0,1,1,1,0,-0.921788063
0,0,1,1,0,1,0.798805341
0,0,1,1,0,1,-0.770527105
0,0,1,1,1,0,0.678092856
0,0,1,1,1,0,0.375570939
0,0,1,1,1,0,-0.902880444
0,0,1,1,1,0,0.640277617
0,0,1,1,0,1,-0.997418543
0,0,1,1,0,1,-0.260021369
0,0,0,0,0,1,0.035233782
0,0,1,1,0,1,0.394478559
0,0,1,1,1,0,0.507924278
0,0,1,1,0,0,-2.699104327
0,0,1,1,1,0,0.167587121
0,0,1,1,0,0,0.829353815
0,0,1,1,0,0,-0.354559469
0,0,1,1,0,0,0.054141402
,0,1,1,1,0,0.715908096
0,0,1,1,0,0,0.26212522
0,0,0,1,1,0,0.602462377
0,0,1,1,1,0,-0.505820427
0,0,0,0,,,0.432293799
0,0,1,1,1,0,0.054141402
0,0,1,0,1,0,-0.581450906
0,0,1,0,1,0,-0.675989006
0,0,0,1,1,0,0.054141402
0,0,1,1,1,0,-0.770527105
0,0,1,1,1,0,0.507924278
,0,1,0,0,1,0.715908096
0,0,1,1,1,0,0.621369997
0,0,1,1,1,0,0.28103284
0,0,1,1,1,0,0.375570939
1,0,1,1,1,0,-0.638173766
0,0,1,1,1,1,-0.052037551
,0,1,1,1,0,-0.373467088
0,0,1,1,1,0,0.848261435
0,0,1,1,0,1,-0.20329851
0,0,1,1,1,0,-0.392374708
0,0,1,1,1,0,-0.486912807
0,0,1,0,0,0,0.458468184
0,0,1,1,1,0,-0.751619485
,0,1,1,1,0,0.2432176
0,0,1,1,1,0,0.356663319
0,0,1,1,1,0,0.073049022
0,0,1,1,1,0,-0.297836609
0,0,1,1,1,0,0.432293799
0,0,1,1,1,0,0.023592928
0,0,1,1,1,0,0.004685308
0,0,1,1,1,0,0.439560564
0,0,1,0,1,0,0.023592928
0,0,1,0,1,1,-0.014222312
0,0,1,1,1,0,0.886076675
0,0,,1,1,0,0.375570939
0,0,1,1,1,0,0.231576746
0,0,1,1,0,1,0.432293799
0,0,1,1,1,0,0.148679501
0,0,1,1,1,0,0.035233782
0,0,1,1,1,0,-0.732711865
0,0,1,0,,,-0.070945171
0,0,1,1,1,0,0.489016658
,0,1,1,1,0,-0.883972824
0,0,1,1,1,0,0.080315788
0,0,1,1,0,1,0.382837705
,0,1,1,1,1,0.288299606
0,0,1,1,1,0,0.999522394
0,0,1,1,1,0,-0.600358526
0,0,1,1,1,0,0.035233782
0,0,1,1,1,0,0.810446195
0,0,1,1,1,0,-0.392374708
0,0,1,1,1,0,0.640277617
0,0,1,1,0,1,-0.694896625
0,0,1,0,,,-2.226413831
1,0,1,1,1,0,-2.094060493
0,0,1,1,1,0,-0.411282328
0,0,1,1,1,0,-0.392374708
0,0,1,0,1,0,-0.468005187
0,0,1,1,0,1,0.791538575
0,0,1,1,1,0,-0.468005187
0,0,1,1,1,0,0.432293799
0,0,1,1,1,0,0.772630956
0,0,1,1,1,0,0.016326162
0,0,1,1,1,0,0.678092856
0,0,1,1,1,0,0.073049022
0,0,0,0,0,1,0.29994046
0,0,0,0,1,1,0.810446195
0,0,1,1,1,0,0.148679501
0,0,1,1,1,0,0.489016658
0,0,1,0,1,0,-0.902880444
0,0,1,1,1,0,0.621369997
0,0,1,1,1,0,-0.789434725
0,0,1,1,1,0,0.054141402
0,1,1,1,1,0,-0.657081386
0,0,1,1,1,0,-0.24111375
0,0,1,0,,,0.621369997
0,0,1,1,1,0,0.186494741
0,0,1,1,1,0,0.609729143
0,0,0,1,1,0,-0.486912807
1,0,1,1,1,,0.118131027
0,0,1,0,,,-0.827249964
0,0,1,1,1,0,-0.486912807
0,0,1,1,1,0,-0.883972824
0,0,1,1,1,0,-0.694896625
0,0,1,1,1,1,0.167587121
0,0,1,1,1,0,-0.902880444
0,0,1,1,1,0,0.250484366
0,0,1,1,1,0,-0.675989006
0,0,1,1,1,0,0.174853887
0,0,0,1,1,0,-2.056245253
0,0,1,0,1,0,-0.108760411
0,0,1,1,1,0,-0.373467088
0,0,1,1,1,1,0.29994046
0,0,1,1,1,0,0.186494741
0,0,1,1,1,0,-0.600358526
0,0,1,1,1,0,-0.449097568
0,0,1,1,0,1,0.980614774
0,0,1,1,1,0,0.286753279
,0,1,1,1,0,-0.117260143
0,0,0,1,1,1,1.475028049
0,0,1,1,1,0,-0.414328835
0,0,1,1,1,0,0.286753279
0,0,0,1,1,0,1.308669581
0,0,0,1,1,0,0.762063187
0,0,1,1,1,0,-0.141025638
0,0,1,1,1,0,0.417463504
0,0,1,1,1,0,-0.402446087
0,0,1,1,1,0,0.714532196
0,0,1,0,0,1,0.476877242
0,0,1,1,1,0,-0.045963656
0,0,1,1,1,0,0.631352963
0,0,1,1,1,0,0.156043055
0,0,1,1,0,0,-0.212322124
0,0,1,1,1,0,-0.497508069
,0,1,1,1,0,0.293652165
0,0,1,1,1,0,0.987835394
0,0,1,1,1,0,1.023483637
0,0,1,1,0,0,-0.28361861
0,0,1,,1,0,0.697665587
0,0,0,1,1,0,-0.414328835
0,0,0,0,0,1,0.892773412
0,0,0,1,1,0,0.500642738
0,0,0,1,1,0,1.082897375
0,0,1,0,1,1,0.785828683
0,0,1,1,1,0,-0.271735863
0,0,0,1,1,0,0.167925802
0,0,1,1,1,0,-0.224204872
0,0,0,0,1,0,-0.414328835
0,0,1,1,1,0,-0.54503906
0,0,1,1,1,0,0.417463504
0,0,1,1,1,0,1.415614311
0,0,1,1,1,0,0.215456793
0,0,1,1,1,0,0.262987784
0,0,0,1,0,0,0.785828683
0,0,1,1,1,0,-0.69951478
0,0,1,1,1,0,0.060981073
0,0,1,0,1,0,0.013450082
0,0,0,1,0,1,0.037215578
0,0,1,1,1,0,0.809594178
0,0,1,1,1,0,0.869007917
0,0,1,1,1,0,-0.818342257
0,0,1,1,1,0,1.391848815
0,0,0,,1,0,0.773945935
1,0,1,1,1,0,0.17980855
0,0,1,1,0,1,0.987835394
0,0,1,1,1,0,0.773945935
0,0,1,1,1,0,1.308669581
0,0,1,1,1,0,0.239222288
0,0,1,0,1,0,0.619470215
0,0,1,1,1,0,1.082897375
0,0,0,1,1,0,0.738297692
0,0,1,1,0,1,0.346167018
0,0,0,1,1,0,1.320552329
0,0,0,1,1,0,1.082897375
0,0,0,1,1,0,1.558207283
0,0,1,1,1,0,-0.069729152
0,0,1,1,1,0,0.619470215
0,0,0,1,1,0,0.809594178
0,0,1,1,1,0,0.156043055
0,0,1,1,1,0,1.261138591
0,0,1,1,1,0,1.427497058
0,0,0,1,1,0,-0.39056334
0,0,1,1,1,0,0.262987784
0,0,1,1,1,0,-0.069729152
0,0,1,1,1,0,-2.61263716
0,0,1,1,1,0,-2.19674099
0,0,1,1,1,0,-2.137327252
0,0,1,1,1,0,0.060981073
0,0,,1,1,0,0.773945935
0,0,1,1,1,0,-0.794576761
0,0,1,1,1,0,-2.600754412
0,0,1,1,0,1,-2.885940357
0,0,1,1,1,0,-2.018499775
0,0,1,1,0,1,0.619470215
0,0,1,1,1,0,0.768962073
0,0,1,1,1,0,0.64323571
0,0,1,1,1,0,0.055997211
0,0,1,1,1,0,0.400596894
0,0,1,1,1,0,0.607587467
0,0,,1,1,0,0.067879959
0,0,1,1,1,0,0.495658876
0,0,1,1,1,0,0.780844821
0,0,,1,1,0,0.840258559
0,0,1,1,1,,0.507541623
0,0,1,1,1,0,0.90465616
0,0,1,1,0,1,0.959086036
0,0,1,1,1,0,-0.651983789
0,0,1,1,1,0,-0.640101041
0,0,1,1,1,0,0.780844821
0,0,1,1,1,0,-2.030382522
0,0,0,0,0,1,-2.303685719
0,0,1,1,1,0,0.852141307
0,0,,,0,0,0.88778955
0,0,1,1,1,0,0.828375811
0,0,1,1,1,0,-2.125444504
0,0,1,1,0,0,-0.675749284
0,0,1,1,1,0,0.773945935
0,0,1,1,1,0,-0.23608762
0,0,1,1,1,0,-0.117260143
0,0,0,1,1,0,-0.8539905
0,0,1,1,1,0,-0.176673881
0,0,1,1,1,0,-0.735163023
0,0,0,1,1,0,0.215456793
1,1,1,1,1,0,-0.556921807
0,0,1,1,1,0,-0.818342257
0,0,1,1,1,0,0.144160307
0,0,1,1,1,0,-0.224204872
1,1,1,1,0,1,0.940304403
0,0,1,1,0,0,-0.806459509
0,1,1,1,1,0,-0.509390817
0,0,1,1,1,0,-0.343032349
0,0,1,1,1,0,-0.937169734
0,0,1,1,1,0,0.222355679
0,0,,1,0,0,0.032231715
0,0,1,1,1,0,-0.747045771
0,0,1,1,1,0,0.251105036
0,0,1,1,1,0,-0.509390817
0,0,1,1,1,0,0.120394811
0,,1,1,1,0,0.678883953
0,0,1,1,1,0,-0.521273564
0,0,1,1,1,0,0.821476926
0,0,1,1,1,0,0.037215578
0,0,1,1,1,0,-0.164791133
0,0,1,1,1,0,0.869007917
0,0,1,1,1,0,1.094780123
0,0,1,1,0,1,-0.8539905
0,0,1,1,1,0,0.203574045
0,0,1,0,1,0,0.251105036
,0,1,1,1,0,-0.913404238
0,0,1,1,1,0,-0.402446087
0,0,1,1,1,,-0.616335546
0,0,1,1,1,0,0.084746568
0,0,1,1,0,1,-0.295501358
0,0,1,1,1,0,0.916538907
0,0,1,1,1,0,0.013450082
0,0,1,1,1,0,0.103528202
1,0,1,1,1,0,0.239222288
1,,1,1,1,1,0.702649449
0,1,1,1,1,0,-0.675749284
,0,,1,1,0,-0.8539905
0,0,1,1,1,0,-0.295501358
0,0,1,1,1,0,-0.093494647
1,1,1,1,1,0,0.262987784
0,0,1,1,1,0,-0.806459509
0,0,1,1,1,0,0.381815261
0,0,1,0,1,,-0.711397528
0,0,1,1,1,0,-0.663866537
0,0,1,1,1,0,0.227339541
0,0,1,1,1,0,0.429346252
1,1,1,1,1,0,-0.842107752
0,0,1,,1,0,-0.604452798
0,0,1,1,1,0,-0.735163023
0,0,1,1,1,0,-0.509390817
0,0,1,0,,1,0.108512064
0,0,1,1,1,0,-0.69951478
0,0,1,1,1,0,-0.580687303
0,0,1,1,0,1,-0.54503906
0,0,1,1,1,0,0.329300408
0,0,1,1,1,0,-0.176673881
0,0,1,1,1,0,-0.675749284
0,0,1,1,1,0,0.227339541
0,0,1,1,1,0,-0.402446087
0,0,1,1,1,0,0.222355679
0,0,1,1,1,0,-0.354915097
0,0,1,0,1,0,0.156043055
0,0,1,1,1,0,-0.224204872
1,1,1,1,1,0,-0.224204872
0,0,1,1,1,0,0.262987784
0,0,1,1,0,0,0.02533283
0,0,1,1,1,0,0.305534913
0,0,1,1,1,0,0.156043055
0,0,1,1,1,0,-0.212322124
0,0,,1,0,0,0.519424371
0,0,1,1,1,0,-0.830225005
0,0,1,1,1,0,-0.616335546
0,0,1,1,1,0,-0.188556629
0,0,1,1,0,1,-0.830225005
0,0,1,1,1,0,-0.806459509
0,0,1,1,1,0,0.144160307
0,0,1,1,1,0,-0.972817977
0,0,1,1,1,0,0.607587467
0,0,1,1,1,0,0.246121174
0,0,1,1,1,0,0.923437793
0,0,1,1,1,0,-0.818342257
0,0,1,1,1,0,0.911555045
0,0,1,0,1,0,0.31741766
0,0,1,1,1,0,0.151059192
0,0,1,1,1,0,0.970968784
0,0,1,1,0,1,-0.426211583
0,0,1,1,1,0,0.139176445
0,0,1,1,0,1,-0.188556629
0,0,1,1,1,0,-2.565106169
0,0,1,0,,1,-2.600754412
0,0,1,1,1,0,0.103528202
0,0,1,1,1,0,-2.137327252
0,0,1,1,1,1,-2.933471347
0,0,1,1,1,0,0.959086036
0,0,1,0,1,0,-0.675749284
0,0,1,1,1,0,-0.069729152
0,0,1,1,1,0,-2.517575178
0,0,1,1,1,0,0.757079325
0,0,1,1,1,0,-0.842107752
0,0,0,0,1,,0.875906802
0,0,1,1,1,0,-2.006617027
0,0,1,1,1,0,0.144160307
,0,1,1,0,0,-2.315568467
0,0,0,1,1,0,-2.256154729
0,0,1,1,1,0,-2.434395944
0,0,1,1,1,0,0.970968784
0,0,1,1,1,0,0.281769417
0,0,1,1,0,1,-0.925286986
0,0,1,1,1,0,-2.089796261
0,0,1,1,1,0,0.341183156
0,0,1,1,1,0,-2.636402655
0,0,1,1,0,1,-2.279920224
0,0,1,1,1,0,-2.256154729
0,0,1,1,1,0,-0.8539905
0,0,1,0,0,1,0.436245137
0,0,1,1,1,0,-0.117260143
0,0,1,0,0,1,-0.473742574
0,0,1,1,1,0,0.020348968
0,0,1,1,1,0,-2.81464387
0,0,1,1,1,0,-2.565106169
0,0,1,1,1,0,-0.937169734
0,0,1,0,1,0,-2.030382522
0,0,1,0,1,0,-2.184858242
0,0,1,1,1,0,-2.006617027
0,0,1,0,1,0,-2.61263716
0,0,1,1,1,0,-2.268037476
0,0,,1,1,0,-2.268037476
0,0,1,1,1,0,0.483776128
,0,1,0,1,0,-2.018499775
0,0,1,1,0,1,-2.707699141
